日期,開盤價,最高價,最低價,收盤價,成交量,成交值(千元)
2015/1/7,50.45687468,50.88579711,50.45687468,50.69083237,6991.542,454539.307
2015/1/8,51.08076185,51.9386067,51.08076185,51.86062081,13153.525,871151.843
2015/1/9,52.17256439,52.21155734,51.50968428,51.58767017,5891.981,391342.473
2015/1/12,51.31471954,51.58767017,51.19774069,51.27572659,9060.329,596821.609
2015/1/13,51.15874774,51.78263491,51.00277595,51.43169838,6151.627,406400.133
2015/1/14,51.47069133,51.50968428,51.00277595,51.15874774,7205.239,473109.554
2015/1/15,51.19774069,51.43169838,50.963783,51.31471954,3525.54,231506.844
2015/1/16,51.66565607,51.78263491,50.963783,51.08076185,9317.659,613484.964
2015/1/19,51.70464902,52.05558555,51.50968428,51.66565607,17591.339,1166409.008
2015/1/20,51.86062081,52.17256439,51.74364196,52.05558555,10097.725,673782.517
2015/1/21,52.40652208,52.48450798,52.25055029,52.44551503,17556.111,1179808.369
2015/1/22,52.64047977,52.95242335,52.60148682,52.71846566,16125.035,1090773.104
2015/1/23,53.22537399,53.57631052,53.22537399,53.57631052,35859.685,2457940.298
2015/1/26,53.45933167,53.69328936,53.38134578,53.57631052,20460.334,1404630.266
2015/1/27,53.81026821,54.00523295,53.65429641,53.92724705,36217.348,2499213.655
2015/1/28,53.65429641,53.96624,53.65429641,53.92724705,35993.62,2485686.836
2015/1/29,53.84926115,53.84926115,53.14738809,53.26436694,19790.454,1353476.534
2015/1/30,53.49832462,53.49832462,53.03040925,53.03040925,4264.474,290995.818
2015/2/2,53.18638104,53.30335988,52.95242335,53.14738809,5810.959,395850.332
2015/2/3,53.30335988,53.69328936,53.10839514,53.53731757,16645.523,1142793.513
2015/2/4,53.96624,54.20019769,53.84926115,54.12221179,20357.668,1411607.198
2015/2/5,53.84926115,54.00523295,53.65429641,53.8882541,4783.568,329874.632
2015/2/6,53.8882541,53.96624,53.53731757,53.61530347,4107.898,282693.112
2015/2/9,53.61530347,53.61530347,53.22537399,53.42033873,3512.269,240429.659
2015/2/10,53.38134578,53.42033873,53.18638104,53.22537399,8023.091,547920.649
2015/2/11,53.57631052,54.00523295,53.57631052,53.81026821,7199.4,496602.704
2015/2/12,53.81026821,53.96624,53.65429641,53.81026821,9310.387,642508.708
2015/2/13,54.08321884,54.31717653,54.08321884,54.16120474,7599.922,528270.219
2015/2/24,54.55113422,54.9410637,54.55113422,54.78509191,14549.7,1022504.775
2015/2/25,55.13602844,55.29200023,55.01904959,55.21401433,23253.921,1644414.58
2015/2/26,55.01904959,55.09703549,54.62912011,54.82408485,8688.633,610954.509
2015/3/2,54.82408485,55.01904959,54.39516243,54.59012717,6589.376,461349.421
2015/3/3,54.62912011,54.66811306,54.20019769,54.51214127,5067.933,353130.41
2015/3/4,54.23919063,54.62912011,54.20019769,54.55113422,6414.71,448582
2015/3/5,54.55113422,54.59012717,54.08321884,54.35616948,3761.886,261883.714
2015/3/6,54.23919063,54.51214127,54.04422589,54.43415537,3067.298,213689.528
2015/3/9,54.16120474,54.20019769,53.73228231,53.8882541,7464.997,515792.426
2015/3/10,53.81026821,53.84926115,53.49832462,53.77127526,6958.375,479061.142
2015/3/11,53.30335988,53.92724705,53.26436694,53.84926115,10039.248,689232.863
2015/3/12,53.69328936,54.31717653,53.65429641,54.31717653,5710.306,396200.162
2015/3/13,54.31717653,54.39516243,54.16120474,54.16120474,4527.676,315257.661
2015/3/16,54.08321884,54.08321884,53.69328936,53.73228231,6079.977,420077.392
2015/3/17,53.96624,54.39516243,53.81026821,53.92724705,7096.344,491872.167
2015/3/18,53.96624,54.70710601,53.96624,54.51214127,18621.093,1302008.46
2015/3/19,54.98005665,55.29200023,54.78509191,55.09703549,12488.588,882632.438
2015/3/20,55.09703549,55.09703549,54.90207075,55.01904959,4499.069,317484.302
2015/3/23,55.01904959,55.29200023,54.9410637,55.17502139,7600.178,537702.369
2015/3/24,55.01904959,55.25300728,54.8630778,54.98005665,4504.71,317852.515
2015/3/25,54.98005665,55.05804254,54.66811306,54.78509191,4458.758,313055.355
2015/3/26,54.12221179,54.35616948,53.92724705,54.12221179,9508.125,659426.427
2015/3/27,54.12221179,54.12221179,53.53731757,53.61530347,10014.444,690644.936
2015/3/30,53.61530347,53.73228231,53.45933167,53.65429641,10353.567,711624.155
2015/3/31,53.81026821,54.00523295,53.65429641,53.84926115,7643.034,527392.233
2015/4/1,53.57631052,53.69328936,53.42033873,53.53731757,8234.217,565367.472
2015/4/2,53.73228231,54.39516243,53.73228231,54.20019769,7800.933,541860.608
2015/4/7,54.23919063,54.35616948,54.08321884,54.27818358,3447.972,239681.12
2015/4/8,54.27818358,54.27818358,53.69328936,53.81026821,5069.88,350122.247
2015/4/9,53.81026821,54.47314832,53.77127526,53.8882541,6205.517,430981.397
2015/4/10,54.35616948,54.43415537,54.16120474,54.31717653,4600.451,320214.513
2015/4/13,54.51214127,54.55113422,54.31717653,54.47314832,4199.759,293101.091
2015/4/14,54.47314832,54.47314832,54.20019769,54.20019769,4562.606,317629.802
2015/4/15,54.00523295,54.20019769,53.34235283,53.53731757,17266.917,1185132.897
2015/4/16,53.77127526,54.35616948,53.73228231,54.35616948,15774.474,1096081.678
2015/4/17,54.23919063,54.23919063,53.73228231,53.84926115,9237.191,637969.374
2015/4/20,53.57631052,53.92724705,53.45933167,53.77127526,9571.501,657845.763
2015/4/21,53.84926115,54.04422589,53.69328936,53.77127526,2864.363,197793.548
2015/4/22,54.04422589,54.43415537,54.00523295,54.31717653,11311.979,787537.471
2015/4/23,54.74609896,55.75991561,54.70710601,55.75991561,24334.093,1724238.391
2015/4/24,55.9158874,56.8127252,55.9158874,56.30581688,26527.17,1917092.274
2015/4/27,56.92970404,57.16366173,56.61776046,56.7347393,13281.661,968278.044
2015/4/28,56.8127252,57.00768994,56.42279572,56.61776046,16465.262,1195111.839
2015/4/29,56.53977456,56.69574636,55.8379015,55.99387329,10074.684,725594.69
2015/4/30,55.8379015,55.99387329,55.48696497,55.72092266,6780.532,484999.522
2015/5/4,55.72092266,55.87689445,55.25300728,55.8379015,5381.376,383599.096
2015/5/5,55.68192971,55.68192971,55.29200023,55.52595792,6801.05,483838.544
2015/5/6,55.21401433,55.68192971,54.98005665,55.60394381,6603.488,468611.056
2015/5/7,55.21401433,55.21401433,54.70710601,54.9410637,10204.224,718490.164
2015/5/8,54.9410637,55.09703549,54.9410637,54.98005665,5647.296,398589.652
2015/5/11,55.36998613,55.52595792,54.82408485,55.25300728,11222.257,793547.954
2015/5/12,55.05804254,55.25300728,55.01904959,55.13602844,9064.022,640522.4
2015/5/13,55.13602844,55.52595792,55.13602844,55.44797202,6874.083,488179.679
2015/5/14,55.25300728,55.33099318,54.59012717,54.66811306,16520.264,1161687.961
2015/5/15,54.82408485,54.8630778,54.35616948,54.59012717,11642.867,815422.387
2015/5/18,54.62912011,54.82408485,54.59012717,54.78509191,3248.292,227961.241
2015/5/19,54.90207075,55.72092266,54.90207075,55.60394381,8458.272,601702.901
2015/5/20,55.56495087,55.56495087,55.21401433,55.21401433,7530.606,534194.695
2015/5/21,54.70710601,54.74609896,54.39516243,54.70710601,11567.932,809811.559
2015/5/22,54.74609896,55.33099318,54.74609896,55.13602844,6152.758,435042.013
2015/5/25,54.9410637,55.33099318,54.82408485,55.13602844,2391.058,169027.182
2015/5/26,55.52595792,55.8379015,55.21401433,55.36998613,7521.312,535292.867
2015/5/27,55.25300728,55.60394381,55.13602844,55.48696497,5812.358,413273.073
2015/5/28,55.95488035,56.07185919,55.56495087,55.75991561,5790.144,414080.476
2015/5/29,55.9158874,55.9158874,55.40897907,55.44797202,4900.148,349371.69
2015/6/1,55.44797202,55.48696497,54.78509191,54.98005665,7850.223,553306.871
2015/6/2,54.9410637,54.98005665,54.59012717,54.90207075,4867.412,341989.139
2015/6/3,54.82408485,54.90207075,54.51214127,54.55113422,6558.304,459976.121
2015/6/4,54.43415537,54.51214127,53.30335988,53.49832462,28182.317,1941540.073
2015/6/5,53.42033873,53.49832462,53.18638104,53.38134578,15106.306,1033376.164
2015/6/8,53.26436694,53.84926115,53.03040925,53.73228231,9094.127,622037.152
2015/6/9,53.42033873,53.49832462,53.03040925,53.30335988,18429.951,1258036.692
2015/6/10,53.45933167,53.73228231,53.38134578,53.53731757,8666.901,595189.468
2015/6/11,53.65429641,53.73228231,53.34235283,53.69328936,7352.571,504746.45
2015/6/12,53.73228231,53.81026821,53.38134578,53.65429641,3175.799,218259.47
2015/6/15,53.65429641,53.81026821,53.42033873,53.53731757,3761.616,258521.656
2015/6/16,53.53731757,53.53731757,53.0694022,53.18638104,8681.702,592299.29
2015/6/17,53.18638104,53.61530347,53.18638104,53.42033873,5564.58,380966.978
2015/6/18,53.38134578,53.45933167,53.18638104,53.34235283,10688.27,730684.809
2015/6/22,53.61530347,54.12221179,53.61530347,54.08321884,11310.165,782304.51
2015/6/23,54.23919063,54.47314832,54.08321884,54.23919063,5311.263,369513.247
2015/6/24,54.27818358,54.35616948,54.12221179,54.31717653,6127.048,426268.842
2015/6/25,54.59012717,55.09703549,54.59012717,54.9410637,13815.425,972267.505
2015/6/26,54.9410637,54.9410637,54.70710601,54.9410637,4926.733,346310.265
2015/6/29,54.08321884,54.27818358,53.61530347,53.65429641,11576.161,800533.393
2015/6/30,53.65429641,54.12221179,53.65429641,54.12221179,4093.49,282871.294
2015/7/1,54.12221179,54.82408485,54.00523295,54.62912011,6063.171,424660.57
2015/7/2,54.74609896,54.78509191,54.47314832,54.66811306,4340.672,303948.992
2015/7/3,54.59012717,54.74609896,54.00523295,54.66811306,7762.464,540423.608
2015/7/6,54.23919063,54.62912011,53.96624,54.04422589,7584.634,526949.522
2015/7/7,54.31717653,54.66811306,54.16120474,54.27818358,4706.919,328215.18
2015/7/8,53.96624,53.96624,52.60148682,52.64047977,37899.765,2576676.72
2015/7/9,52.0945785,52.52350092,51.54867722,52.32853618,33083.128,2203429.334
2015/7/13,53.03040925,53.10839514,52.40652208,53.10839514,15806.729,1069053.79
2015/7/14,53.26436694,53.57631052,53.0694022,53.10839514,9618.532,657390.583
2015/7/15,53.26436694,53.53731757,53.03040925,53.22537399,8865.704,605236.616
2015/7/16,53.49832462,53.77127526,53.18638104,53.49832462,6939.583,476110.012
2015/7/17,53.30335988,53.53731757,53.26436694,53.42033873,3432.139,235053.872
2015/7/20,53.81026821,53.96624,52.87443746,53.03040925,7832.044,535748.692
2015/7/21,53.30335988,53.53731757,53.03040925,53.53731757,3363.698,229995.888
2015/7/22,53.18638104,53.26436694,52.79645156,52.87443746,14139.939,961043.676
2015/7/23,52.64047977,52.9134304,52.13357144,52.36752913,20981.081,1410059.672
2015/7/24,52.28954324,52.44551503,51.86062081,52.05558555,19922.048,1331121.496
2015/7/27,51.78263491,51.89961376,51.1197548,51.31471954,28446.312,1876583.192
2015/7/28,51.27572659,51.70464902,51.08076185,51.35371248,17518.78,1154891.944
2015/7/29,51.39270543,51.39270543,50.76881826,51.00277595,18492.599,1209602.49
2015/7/30,51.15874774,51.89961376,51.1197548,51.86062081,7473.893,494964.459
2015/7/31,51.86062081,51.89961376,51.31471954,51.58767017,11169.527,737988.2
2015/8/3,51.39270543,51.39270543,50.61284647,50.88579711,15758.422,1027197.865
2015/8/4,51.08076185,51.47069133,50.69083237,50.92479006,12310.425,803217.815
2015/8/5,51.1197548,51.47069133,50.92479006,51.23673364,9875.104,648399.318
2015/8/6,51.47069133,51.50968428,50.33989584,50.69083237,23620.938,1535880.356
2015/8/7,50.30090289,50.69083237,50.0669452,50.45687468,6898.672,446241.008
2015/8/10,50.37888878,50.49586763,49.91097341,50.33989584,10082.526,649653.275
2015/8/11,50.92479006,51.31471954,50.22291699,50.33989584,17411.425,1131041.32
2015/8/12,50.10593815,50.26190994,49.13111445,49.48205098,24218.973,1541063.674
2015/8/13,49.48205098,49.83298751,49.40406509,49.56003688,16147.105,1025508.66
2015/8/14,49.48205098,49.71600867,49.24809329,49.36507214,8405.034,532406.602
2015/8/17,49.36507214,49.36507214,48.89715676,49.05312855,13852.886,871311.567
2015/8/18,49.13111445,49.36507214,48.70219202,48.78017792,9841.681,617280.801
2015/8/19,48.66319907,48.74118497,47.80535422,48.03931191,17595.647,1088315.857
2015/8/20,47.76636127,48.23427665,47.53240358,47.88334011,19329.341,1185812.735
2015/8/21,47.25945295,47.37643179,46.63556578,46.63556578,28076.492,1689327.22
2015/8/24,46.08966451,46.08966451,43.20418636,44.84189017,61317.409,3512538.379
2015/8/25,44.84189017,46.79153757,44.84189017,46.79153757,43487.996,2578413.633
2015/8/26,46.2456363,47.18146705,45.73872798,47.06448821,17123.903,1020266.152
2015/8/27,47.25945295,47.29844589,46.79153757,46.90851641,18326.474,1106779.689
2015/8/28,47.57139653,48.27326959,47.57139653,48.1952837,18684.824,1150095.322
2015/8/31,47.80535422,48.62420613,47.72736832,48.58521318,18957.915,1171281.528
2015/9/1,48.27326959,48.81917087,47.96132601,48.15629075,12340.652,766117.348
2015/9/2,47.64938243,48.58521318,47.53240358,48.42924139,18170.477,1118387.496
2015/9/3,48.62420613,48.66319907,48.03931191,48.46823433,7543.894,468271.835
2015/9/4,48.46823433,48.78017792,47.84434717,47.84434717,15808.961,978163.876
2015/9/7,47.80535422,48.58521318,47.64938243,47.76636127,10155.526,624485.437
2015/9/8,47.96132601,48.07830485,47.64938243,47.92233306,9642.248,592119.472
2015/9/9,48.85816381,50.02795225,48.85816381,50.02795225,24002.263,1525863.565
2015/9/10,49.75500162,49.75500162,49.24809329,49.48205098,10184.783,646044.883
2015/9/11,49.36507214,49.67701572,49.1701074,49.52104393,7961.292,505296.736
2015/9/14,49.83298751,49.91097341,49.32607919,49.63802277,4389.671,279210.234
2015/9/15,49.71600867,49.79399457,49.1701074,49.24809329,5767.862,365312.865
2015/9/16,49.63802277,49.91097341,49.44305803,49.83298751,7422.817,473560.457
2015/9/17,50.30090289,50.80781121,50.30090289,50.69083237,12909.851,838052.365
2015/9/18,50.69083237,50.69083237,50.33989584,50.57385352,3507.233,227184.655
2015/9/21,49.94996636,49.98895931,49.28708624,49.48205098,9987.594,633935.853
2015/9/22,49.56003688,49.87198046,49.56003688,49.75500162,4330.875,275986.55
2015/9/23,49.28708624,49.28708624,48.50722728,48.62420613,10045.603,627964.62
2015/9/24,48.78017792,49.01413561,48.27326959,48.35125549,7364.956,458475.049
2015/9/25,48.46823433,48.62420613,48.03931191,48.54622023,5982.179,370528.978
2015/9/30,47.92233306,48.81917087,47.92233306,48.66319907,8574.123,533541.019
2015/10/1,48.81917087,49.67701572,48.50722728,49.59902983,11986.849,756664.703
2015/10/2,49.40406509,49.59902983,49.20910035,49.32607919,7571.907,479582.469
2015/10/5,49.75500162,49.91097341,49.32607919,49.44305803,5383.188,342143.611
2015/10/6,50.02795225,50.45687468,49.79399457,49.83298751,8300.522,533161.323
2015/10/7,49.83298751,50.57385352,49.83298751,50.57385352,8637.044,557000.564
2015/10/8,50.76881826,50.92479006,50.37888878,50.45687468,12360.377,803154.003
2015/10/12,50.72982532,51.39270543,50.72982532,51.1197548,17465.643,1144859.053
2015/10/13,51.15874774,51.19774069,50.80781121,50.92479006,7489.789,489761.011
2015/10/14,50.92479006,50.92479006,50.65183942,50.72982532,7135.958,464717.839
2015/10/15,51.19774069,51.74364196,51.19774069,51.47069133,14357.99,948629.29
2015/10/16,51.43169838,51.47069133,51.15874774,51.27572659,8189.426,538694.821
2015/10/19,51.47069133,51.62666312,51.23673364,51.43169838,7411.159,488570.053
2015/10/20,51.47069133,51.54867722,51.31471954,51.43169838,4526.773,298526.37
2015/10/21,51.54867722,51.58767017,51.00277595,51.08076185,11498.457,755187.599
2015/10/22,50.92479006,51.15874774,50.88579711,51.08076185,8066.236,527859.177
2015/10/23,51.62666312,51.86062081,51.35371248,51.39270543,20687.758,1367594.228
2015/10/26,51.87526532,52.156759,51.83505193,51.9154787,12082.04,780928
2015/10/27,51.87526532,51.9154787,51.43291809,51.63398501,5723.238,367024.006
2015/10/28,51.63398501,51.6741984,51.1514244,51.27206456,5075.69,323952.193
2015/10/29,51.55355824,51.71441178,50.74929056,50.9101441,8413.837,533508.526
2015/10/30,50.9101441,51.03078425,50.50801026,50.82971733,5991.825,378136.344
2015/11/2,50.74929056,50.99057087,50.34715673,50.9101441,4831.277,304671.497
2015/11/3,51.31227794,51.79483855,51.31227794,51.71441178,9293.247,596846.576
2015/11/4,52.07633224,52.75995976,52.03611885,52.71974638,16551.361,1080387.132
2015/11/5,52.80017315,52.80017315,52.47846608,52.59910623,5902.342,385929.675
2015/11/6,52.59910623,52.59910623,51.19163779,51.55355824,11915.559,764182.459
2015/11/9,51.47313148,51.75462516,51.1514244,51.19163779,5532.819,353671.966
2015/11/10,50.9101441,50.99057087,50.54822365,50.58843703,8847.191,557861.747
2015/11/11,50.58843703,50.6688638,49.82438273,49.98523627,16293.154,1015415.291
2015/11/12,50.02544965,50.18630319,49.74395597,50.06566304,14213.968,883316.52
2015/11/13,49.70374258,50.22651657,49.50267566,49.54288905,20384.559,1262031.723
2015/11/16,49.22118197,49.30160874,48.73862137,49.18096859,13429.751,819612.811
2015/11/17,49.86459612,50.34715673,49.86459612,50.14608981,8728.448,544635.432
2015/11/18,50.14608981,50.14608981,49.22118197,49.38203551,14981.437,923579.944
2015/11/19,49.82438273,50.10587642,49.50267566,50.10587642,10131.326,627088.022
2015/11/20,50.14608981,50.26672996,49.9048095,50.10587642,5421.687,337471.802
2015/11/23,50.34715673,50.46779688,49.98523627,50.34715673,3462.828,216063.357
2015/11/24,50.26672996,50.38737011,49.74395597,49.82438273,6598.498,410058.375
2015/11/25,49.74395597,49.94502289,49.46246228,49.82438273,5964.136,368131.013
2015/11/26,50.10587642,50.62865041,50.10587642,50.50801026,8642.337,542093.707
2015/11/27,50.58843703,50.58843703,49.70374258,49.82438273,6290.726,390858.589
2015/11/30,48.97990167,49.22118197,48.61798121,49.22118197,23268.522,1412480.813
2015/12/1,49.62331581,50.22651657,49.42224889,50.18630319,8409.979,520635.962
2015/12/2,50.22651657,50.46779688,49.98523627,50.10587642,6361.207,397283.746
2015/12/3,49.78416935,50.30694334,49.62331581,50.18630319,6065.078,377724.417
2015/12/4,49.82438273,49.82438273,49.38203551,49.6635292,15048.65,928987.155
2015/12/7,50.02544965,50.6688638,50.02544965,50.26672996,14814.433,928255.777
2015/12/8,50.06566304,50.10587642,49.22118197,49.46246228,9200.859,566137.416
2015/12/9,49.22118197,49.34182213,48.81904813,48.85926152,16089.442,979992.762
2015/12/10,48.57776783,48.85926152,48.05499384,48.69840798,16616.017,999797.705
2015/12/11,48.69840798,48.81904813,48.09520722,48.13542061,13835.782,831652.873
2015/12/14,47.65286,47.97456707,47.45179308,47.77350015,9528.711,565570.905
2015/12/15,48.01478046,48.29627414,47.73328677,47.81371354,6796.842,405048.236
2015/12/16,48.25606076,48.57776783,48.01478046,48.53755445,6530.297,392518.947
2015/12/17,48.69840798,49.10054182,48.53755445,49.10054182,7609.249,462460.512
2015/12/18,48.93968829,49.26139536,48.6581946,48.85926152,4893.146,297429.598
2015/12/21,48.29627414,48.85926152,48.17563399,48.77883475,4340.637,261775.825
2015/12/22,48.81904813,48.97990167,48.57776783,48.8994749,5138.591,311500.101
2015/12/23,49.02011505,49.30160874,48.8994749,48.97990167,7263.567,443537.648
2015/12/24,49.34182213,49.58310243,49.22118197,49.22118197,8456.472,519184.263
2015/12/25,49.22118197,49.54288905,49.22118197,49.54288905,6546.008,402014.014
2015/12/28,49.62331581,49.62331581,49.38203551,49.42224889,3449.303,212316.497
2015/12/29,49.38203551,49.38203551,48.8994749,49.06032844,3966.552,241951.106
2015/12/30,49.18096859,49.18096859,48.61798121,48.69840798,7262.466,440947.363
2015/12/31,48.69840798,49.02011505,48.6581946,48.85926152,3894.479,236577.519
2016/1/4,48.8994749,49.02011505,47.49200646,47.8941403,16928.063,1009176.452
2016/1/5,47.85392692,48.05499384,47.33115293,47.49200646,21783.969,1291792.22
2016/1/6,47.49200646,47.49200646,46.56709863,47.00944586,28939.55,1688039.896
2016/1/7,46.8888057,46.8888057,45.60197742,46.12475141,39962.301,2289801.488
2016/1/8,45.84325772,46.4062451,45.72261757,46.20517818,25450.734,1459152.633
2016/1/11,45.76283095,45.80304434,45.03899004,45.48133727,24356.269,1375352.256
2016/1/12,45.68240419,45.84325772,45.28027035,45.44112388,17649.886,998368.462
2016/1/13,45.84325772,46.24539156,45.6421908,45.96389787,11848.432,677682.867
2016/1/14,45.44112388,45.60197742,44.91834989,45.60197742,15487.36,871255.829
2016/1/15,45.92368449,46.24539156,45.24005696,45.60197742,20847.878,1181841.7
2016/1/18,44.95856327,46.08453802,44.87813651,45.92368449,13014.34,736737.37
2016/1/19,45.84325772,46.04432464,45.56176403,46.04432464,8110.815,462104.462
2016/1/20,45.72261757,45.72261757,44.71728297,44.95856327,22688.368,1270701.758
2016/1/21,45.11941681,45.28027035,44.71728297,44.87813651,10450.055,585123.48
2016/1/22,45.32048373,45.52155065,45.03899004,45.48133727,13943.516,784844.013
2016/1/25,45.84325772,46.48667186,45.84325772,46.28560494,12773.195,734244.688
2016/1/26,45.84325772,45.96389787,45.60197742,45.84325772,7583.87,431532.884
2016/1/27,46.16496479,46.20517818,45.80304434,46.04432464,9101.121,520457.441
2016/1/28,45.96389787,46.44645848,45.84325772,46.28560494,10224.86,588123.466
2016/1/29,46.24539156,47.53221985,46.04432464,47.45179308,20207.611,1180203.349
2016/1/30,47.81371354,48.01478046,47.61264662,47.8941403,13202.648,785683.942
2016/2/1,47.85392692,47.93435369,47.53221985,47.8941403,7967.6,473078.587
2016/2/2,47.81371354,47.8941403,47.45179308,47.73328677,4584.277,272135.216
2016/2/3,47.45179308,47.65286,47.13008601,47.4115797,6990.419,412038.146
2016/2/15,46.8888057,47.53221985,46.72795217,47.45179308,7221.411,424601.837
2016/2/16,47.53221985,48.53755445,47.53221985,48.45712768,17822.419,1067789.029
2016/2/17,48.57776783,48.6581946,48.21584738,48.21584738,12473.522,750453.287
2016/2/18,48.8994749,49.18096859,48.6581946,48.97990167,16986.739,1034524.645
2016/2/19,48.8994749,49.10054182,48.73862137,48.93968829,11352.431,690604.191
2016/2/22,48.93968829,49.54288905,48.69840798,48.8994749,11614.403,710868.283
2016/2/23,49.06032844,49.18096859,48.81904813,48.93968829,4916.18,299142.784
2016/2/24,48.8994749,49.30160874,48.41691429,48.49734106,7764.348,471747.151
2016/2/25,48.73862137,49.34182213,48.6581946,49.14075521,16933.97,1033960.315
2016/2/26,49.34182213,49.62331581,48.97990167,49.26139536,14513.092,888888.205
2016/3/1,49.26139536,49.82438273,49.14075521,49.74395597,17236.846,1063544.724
2016/3/2,50.14608981,50.46779688,50.06566304,50.14608981,22870.541,1429351.89
2016/3/3,50.14608981,50.9101441,50.14608981,50.62865041,32602.73,2049950.175
2016/3/4,50.58843703,50.9101441,50.46779688,50.74929056,24050.775,1516905.064
2016/3/7,50.82971733,51.23185117,50.58843703,50.74929056,21497.714,1360686.374
2016/3/8,50.6688638,50.74929056,50.26672996,50.70907718,13634.86,856574.187
2016/3/9,50.70907718,50.78950395,50.38737011,50.74929056,8097.374,509283.704
2016/3/10,50.70907718,50.99057087,50.54822365,50.86993072,21352.778,1350247.727
2016/3/11,50.82971733,51.27206456,50.70907718,51.11121102,22682.346,1438882.479
2016/3/14,51.47313148,51.6741984,51.43291809,51.47313148,25831.819,1656759.416
2016/3/15,51.47313148,51.55355824,50.6688638,50.70907718,18905.608,1202923.134
2016/3/16,50.95035748,51.27206456,50.95035748,51.1514244,36277.393,2306691.168
2016/3/17,51.9154787,52.19697239,51.51334486,51.71441178,20031.419,1293323.925
2016/3/18,51.79483855,52.156759,51.71441178,52.03611885,31120.204,2012043.642
2016/3/21,52.19697239,52.31761254,51.63398501,51.95569208,6056.792,391100.684
2016/3/22,51.75462516,51.9154787,51.35249132,51.79483855,8180.504,524896.358
2016/3/23,51.79483855,52.156759,51.6741984,51.75462516,11996.985,773806.611
2016/3/24,51.6741984,51.87526532,51.23185117,51.75462516,8530.772,547517.642
2016/3/25,51.87526532,51.87526532,51.43291809,51.51334486,3814.633,244659.326
2016/3/28,51.51334486,51.79483855,51.31227794,51.55355824,7346.998,471125.135
2016/3/29,51.47313148,51.71441178,51.07099764,51.19163779,10741.646,685826.209
2016/3/30,51.51334486,52.19697239,51.47313148,52.03611885,29118.588,1881582.104
2016/3/31,52.35782592,52.59910623,51.83505193,51.99590547,16046.959,1040188.63
2016/4/1,51.6741984,51.75462516,51.1514244,51.39270471,4654.364,297564.556
2016/4/6,50.9101441,50.9101441,50.14608981,50.18630319,8957.175,560162.916
2016/4/7,50.26672996,50.26672996,49.54288905,49.98523627,20224.614,1253001.981
2016/4/8,49.70374258,50.50801026,49.70374258,50.46779688,6752.732,421875.102
2016/4/11,50.26672996,50.74929056,49.98523627,50.6688638,5355.41,335884.631
2016/4/12,50.70907718,51.07099764,50.46779688,50.62865041,2753.865,173786.257
2016/4/13,50.86993072,51.63398501,50.86993072,51.51334486,11846.507,757327.171
2016/4/14,51.79483855,51.95569208,51.55355824,51.6741984,8125.157,522525.255
2016/4/15,51.31227794,51.71441178,51.11121102,51.6741984,11673.49,749214.184
2016/4/18,51.51334486,51.63398501,51.35249132,51.35249132,2145.729,137218.318
2016/4/19,51.71441178,51.99590547,51.07099764,51.1514244,5841.194,374245.967
2016/4/20,51.07099764,51.55355824,50.30694334,50.38737011,8981.513,565820.758
2016/4/21,50.58843703,50.78950395,50.30694334,50.62865041,3097.142,194853.411
2016/4/22,50.62865041,50.99057087,50.50801026,50.82971733,2685.186,169439.838
2016/4/25,50.82971733,50.95035748,50.58843703,50.86993072,2864.46,181072.322
2016/4/26,50.74929056,51.39270471,50.74929056,51.07099764,4894.769,311241.971
2016/4/27,50.82971733,51.1514244,50.6688638,50.99057087,2470.12,156496.475
2016/4/28,51.07099764,51.11121102,49.98523627,50.18630319,10321.711,645803.565
2016/4/29,49.74395597,49.86459612,49.34182213,49.54288905,7266.758,447869.046
2016/5/3,49.54288905,49.54288905,48.81904813,48.85926152,9711.627,591944.096
2016/5/4,48.85926152,48.93968829,48.09520722,48.33648753,14504.138,873689.263
2016/5/5,48.33648753,48.45712768,47.97456707,48.41691429,14591.369,873837.755
2016/5/6,48.25606076,48.25606076,47.81371354,48.01478046,22004.644,1312341.59
2016/5/9,48.17563399,48.25606076,47.77350015,48.01478046,14499.071,865314.51
2016/5/10,48.01478046,48.41691429,47.77350015,48.25606076,13152.643,786853.24
2016/5/11,48.41691429,48.49734106,47.8941403,48.13542061,19053.55,1140114.831
2016/5/12,48.01478046,48.25606076,47.97456707,48.09520722,13397.317,801007.37
2016/5/13,47.8941403,47.8941403,47.45179308,47.57243323,29668.619,1756484.413
2016/5/16,47.57243323,48.01478046,47.53221985,47.93435369,6645.541,395168.03
2016/5/17,47.97456707,48.33648753,47.65286,48.29627414,12344.892,736147.664
2016/5/18,48.01478046,48.25606076,47.65286,48.21584738,8579.957,512035.693
2016/5/19,48.25606076,48.29627414,47.69307338,47.97456707,8050.497,479673.191
2016/5/20,48.13542061,48.49734106,47.93435369,48.25606076,8126.104,487897.879
2016/5/23,48.33648753,49.86459612,48.13542061,49.86459612,21664.315,1324826.93
2016/5/24,49.6635292,49.74395597,49.34182213,49.34182213,6417.84,395104.208
2016/5/25,49.6635292,50.06566304,49.6635292,49.86459612,25858.751,1604437.512
2016/5/26,49.9048095,49.98523627,49.70374258,49.98523627,26044.897,1616085.071
2016/5/27,50.18630319,50.38737011,50.02544965,50.34715673,25759.714,1608299.432
2016/5/30,50.34715673,50.95035748,50.26672996,50.78950395,26912.233,1692323.404
2016/5/31,50.70907718,50.95035748,50.50801026,50.78950395,8678.987,547637.441
